Tag1,Tag2,OERatio,Count1,Count2,Count12,CountAll
"devise","model","2.21713101938399","4392","5472","11","4844033"
"unicode","vb6","2.21685557917461","7167","5183","17","4844033"
"logging","script","2.21685540013876","9828","7337","33","4844033"
"perl","variables","2.21657027404228","26124","13050","156","4844033"
"qt","static","2.21642249350349","19903","5161","47","4844033"
"timer","vb.net","2.21616716718998","4993","45090","103","4844033"
"build","junit","2.2161459980224","5493","5173","13","4844033"
"nginx","ruby","2.21590444914626","4574","70255","147","4844033"
"formatting","stream","2.21567163379382","3762","4068","7","4844033"
"pdf","xslt","2.21547178793025","11147","11965","61","4844033"
"perl","text","2.21474544679353","26124","8456","101","4844033"
"java","web-services","2.21464171586686","400375","27736","5077","4844033"
"events","vb6","2.21394301884366","14775","5183","35","4844033"
"animation","listbox","2.21389609786561","10984","3984","20","4844033"
"asp.net","linq","2.21377220875108","165512","28252","2137","4844033"
"enums","string","2.21339297489068","4577","37296","78","4844033"
"compiler","windows","2.21338360085861","6562","47359","142","4844033"
"c++","unicode","2.21338244714295","192988","7167","632","4844033"
"namespaces","struts2","2.21328512145205","4168","5251","10","4844033"
"silverlight","web-services","2.21299877959123","24386","27736","309","4844033"
"groovy","static","2.21289637041915","5938","5161","14","4844033"
"frameworks","spring","2.21236891356554","5714","26823","70","4844033"
"website","wordpress","2.21226626044322","4830","29467","65","4844033"
".net-4.0","mono","2.2121238116265","6585","4323","13","4844033"
"ipad","web-applications","2.21199566222499","25622","11111","130","4844033"
"internationalization","url","2.21187152614717","4706","13961","30","4844033"
"list","variables","2.21183808085221","18628","13050","111","4844033"
"c#","console","2.21176509213753","446009","3840","782","4844033"
"charts","primefaces","2.21162207702124","4808","5011","11","4844033"
"keyboard","windows-7","2.21155350074327","3873","7352","13","4844033"
"devise","email","2.21140799477951","4392","15461","31","4844033"
"haskell","vector","2.21072380858932","10785","6095","30","4844033"
"null","ssis","2.21048749153932","3901","4494","8","4844033"
"canvas","dom","2.2102145912409","7883","11955","43","4844033"
"configuration","console","2.20992772701332","6279","3840","11","4844033"
"linq","stored-procedures","2.20969623807835","28252","9544","123","4844033"
"serialization","session","2.20965502581334","9622","13670","60","4844033"
"content-management-system","login","2.20955692238733","4003","6572","12","4844033"
"generics","struct","2.20933554974863","12226","4842","27","4844033"
"visual-studio-2010","wcf","2.20913403201293","32906","29120","437","4844033"
"gwt","plugins","2.20881837685646","12587","9060","52","4844033"
"github","xcode4","2.20881590868171","5534","5548","14","4844033"
"compiler-errors","maven","2.20877795511401","3989","12645","23","4844033"
"jar","web-applications","2.20871990871117","5132","11111","26","4844033"
"image","wordpress","2.2084920906832","31337","29467","421","4844033"
"parameters","vbscript","2.20838707236157","5646","5439","14","4844033"
"attributes","select","2.20777359809724","4499","10729","22","4844033"
"binding","templates","2.20770576106119","7372","14584","49","4844033"
"clojure","syntax","2.20732862743554","4959","6638","15","4844033"
"internet-explorer-8","ssl","2.20732138544472","5304","8275","20","4844033"
"function","import","2.20726142986631","17567","5122","41","4844033"
".net","stream","2.20712065464935","151063","4068","280","4844033"
"google-maps-api-3","internet-explorer-8","2.20683012098783","7863","5304","19","4844033"
"forms","struts2","2.20593690746366","28855","5251","69","4844033"
"filter","lambda","2.20574738080667","4902","4480","10","4844033"
"emacs","formatting","2.20541273633639","7590","3762","13","4844033"
"encoding","json","2.20511370431135","7101","43619","141","4844033"
"jar","servlets","2.20475131665527","5132","11131","26","4844033"
"file-io","for-loop","2.20455006202686","7552","6401","22","4844033"
"asp-classic","xml-parsing","2.20447678112455","5913","4831","13","4844033"
"c#","web-config","2.20418760165922","446009","3799","771","4844033"
"charts","xaml","2.20401551075921","4808","15542","34","4844033"
"replace","utf-8","2.20367876278201","4389","6010","12","4844033"
"amazon-web-services","zend-framework","2.20359178161092","4496","14668","30","4844033"
"character-encoding","xml","2.20355507982219","5389","61188","150","4844033"
"checkbox","controller","2.20338975831852","5784","4181","11","4844033"
"active-directory","asp.net-mvc-3","2.20310737244277","4048","33133","61","4844033"
"java","map","2.20263658088414","400375","6141","1118","4844033"
"configuration","rubygems","2.201899966718","6279","3854","11","4844033"
"character-encoding","jsf","2.20188945868123","5389","14288","35","4844033"
"drag-and-drop","osx","2.20150115213622","4455","30128","61","4844033"
"sed","variables","2.2014021380429","4384","13050","26","4844033"
"checkbox","javascript","2.20112793153547","5784","359555","945","4844033"
"rest","upload","2.20094734598554","13935","5212","33","4844033"
"background","download","2.2005848500487","5072","3906","9","4844033"
"ssl","web","2.20033816038818","8275","6385","24","4844033"
"printing","windows-7","2.20024318789794","6588","7352","22","4844033"
"documentation","frameworks","2.20022881497047","3853","5714","10","4844033"
"gui","usercontrols","2.20009494014161","11701","5645","30","4844033"
"exception","jar","2.20003408727639","12871","5132","30","4844033"
"background","upload","2.19889598984145","5072","5212","12","4844033"
"background","datagrid","2.19877545615785","5072","6081","14","4844033"
"matrix","struct","2.19872498422684","5460","4842","12","4844033"
"logging","shell","2.19867827836857","9828","15692","70","4844033"
"maven-2","open-source","2.19851276133258","4656","4259","9","4844033"
"keyboard","macros","2.19809941022908","3873","5121","9","4844033"
"oracle","orm","2.1980828624336","27002","6774","83","4844033"
"file-io","ftp","2.19806848996809","7552","4669","16","4844033"
"merge","text","2.19799169179321","4170","8456","16","4844033"
"utf-8","zend-framework","2.1979697504432","6010","14668","40","4844033"
"architecture","data","2.1977477435837","7071","7481","24","4844033"
"networking","xna","2.19767744326475","11577","4379","23","4844033"
"database-design","null","2.19756758746945","10736","3901","19","4844033"
"keyboard","listbox","2.1975476784494","3873","3984","7","4844033"
"drop-down-menu","knockout.js","2.19747407482323","7345","5102","17","4844033"
".net","listbox","2.19731492282523","151063","3984","273","4844033"
"deployment","symfony1","2.19710213610809","8142","3791","14","4844033"
"floating-point","performance","2.19699050634769","4012","30226","55","4844033"
"silverlight-4.0","wpf","2.19694581621097","5292","62497","150","4844033"
"android-emulator","jquery-mobile","2.19657262080108","5066","11318","26","4844033"
".net","design-patterns","2.19656639271559","151063","12613","864","4844033"
"geolocation","iphone","2.19643611704428","3777","170500","292","4844033"
"path","vb6","2.19624066370168","4681","5183","11","4844033"
"autocomplete","cakephp","2.1961035974439","5284","13358","32","4844033"
".net","unit-testing","2.19594969720321","151063","17669","1210","4844033"
"entity-framework-4","model","2.19594405911419","6450","5472","16","4844033"
"lucene","performance","2.1958860735465","4087","30226","56","4844033"
"google-maps","navigation","2.19561517113903","16062","3846","28","4844033"
"iis","proxy","2.19546370252442","11814","4669","25","4844033"
"open-source","security","2.19513997489217","4259","20207","39","4844033"
"networking","osx","2.19430930176306","11577","30128","158","4844033"
"dll","iis","2.19394958962613","8410","11814","45","4844033"
"c#-4.0","data-binding","2.19390528898999","13967","9485","60","4844033"
"git","proxy","2.19367438103843","26012","4669","55","4844033"
"visual-studio-2012","winforms","2.19323964889176","5819","35678","94","4844033"
"svg","xslt","2.19261246333398","5170","11965","28","4844033"
"azure","entity-framework","2.19256521107247","7695","23830","83","4844033"
"django","unit-testing","2.19213035706337","49650","17669","397","4844033"
"coding-style","python","2.19191543038139","4904","179356","398","4844033"
"codeigniter","internationalization","2.19186021782707","18315","4706","39","4844033"
".net-4.0","datatable","2.1918430524092","6585","4363","13","4844033"
"asp.net-mvc-4","error-handling","2.19149196116336","7927","5298","19","4844033"
".net-3.5","properties","2.19134857495456","4869","6356","14","4844033"
"callback","winapi","2.19124810402675","4316","15878","31","4844033"
"arrays","insert","2.19120911281232","49704","4759","107","4844033"
"delete","oracle","2.1910294497307","4667","27002","57","4844033"
"delete","upload","2.19057219243686","4667","5212","11","4844033"
"symfony1","templates","2.19036585986992","3791","14584","25","4844033"
"exception-handling","jsf-2","2.1896406834144","5952","8177","22","4844033"
"download","resources","2.18963022329081","3906","4531","8","4844033"
"entity-framework","silverlight-4.0","2.18946532172808","23830","5292","57","4844033"
"sharepoint2010","windows-7","2.1892926104668","6320","7352","21","4844033"
"dns","login","2.18901126156892","4714","6572","14","4844033"
"configuration","permissions","2.18899868453102","6279","4934","14","4844033"
"svn","windows","2.18894140238363","15420","47359","330","4844033"
"compilation","scala","2.18890391095302","4722","14997","32","4844033"
"memory-management","object","2.1888433912201","9664","11450","50","4844033"
"http","website","2.18828982294805","16499","4830","36","4844033"
"fonts","java-me","2.1882349086071","5353","5376","13","4844033"
"git","osx","2.18809567211065","26012","30128","354","4844033"
"colors","ide","2.18800822472618","5253","4636","11","4844033"
"osx","process","2.18790926276159","30128","5438","74","4844033"
"angularjs","html5","2.18759054001589","4319","31787","62","4844033"
"datagridview","list","2.18751144495572","5706","18628","48","4844033"
"filter","get","2.18730286261989","4902","4066","9","4844033"
"https","sockets","2.18714007421506","5332","16615","40","4844033"
"plugins","zend-framework","2.1870526821463","9060","14668","60","4844033"
"dictionary","reference","2.18695295509779","6147","5405","15","4844033"
"controller","error-handling","2.18682974057351","4181","5298","10","4844033"
"localization","spring-mvc","2.18675082429495","5201","9796","23","4844033"
"header","templates","2.18657028004054","4709","14584","31","4844033"
"opengl-es","optimization","2.1864050225752","6915","10573","33","4844033"
"python","sockets","2.18631695173793","179356","16615","1345","4844033"
"oracle","sql-server","2.1862949926126","27002","64741","789","4844033"
"compilation","unix","2.18613425363362","4722","13139","28","4844033"
"asp.net-mvc-4","json","2.18548146932346","7927","43619","156","4844033"
"twitter","webview","2.18525388264172","7730","4875","17","4844033"
"linux","open-source","2.1848748905195","49974","4259","96","4844033"
"gui","osx","2.18479621835591","11701","30128","159","4844033"
"content-management-system","menu","2.18469159504266","4003","5539","10","4844033"
"background","windows-8","2.18447809908768","5072","6558","15","4844033"
"object","struct","2.1843228555092","11450","4842","25","4844033"
